Version,Power (hp),Consumption (l/100 km),Interior,Location,Registration city,Number of doors,Assembly,Source,Model,Body Type,Car documents,Title,Number of seats,Number of Owners,Price,URL,Color,Air Conditioning,Make,Year
250,67.0,15.0,1,842,29,1,1,1,141,7,1,585,5.0,2.0,950000.0,980,13,1,15,36
297,67.0,15.0,1,840,29,1,0,1,137,8,1,542,5.0,2.0,3250000.0,851,13,1,15,48
724,67.0,15.0,1,840,14,1,1,1,522,7,1,2335,5.0,1.0,3700000.0,4432,12,1,37,50
957,67.0,15.0,1,844,14,1,0,1,361,7,1,1330,5.0,1.0,3000000.0,2102,1,1,32,54
1416,67.0,15.0,1,840,22,1,0,1,423,2,1,1740,5.0,2.0,3500000.0,3062,13,1,35,49
1151,67.0,15.0,1,844,14,1,1,1,380,2,1,1385,4.0,1.0,1200000.0,2211,13,1,35,41
1743,67.0,15.0,1,844,14,1,1,1,137,7,1,533,4.0,2.0,2690000.0,819,7,1,15,45
656,67.0,15.0,1,840,43,1,0,1,422,6,1,1738,4.0,1.0,3550000.0,3060,2,1,35,53
1743,67.0,15.0,1,840,43,1,0,1,593,2,1,2650,5.0,2.0,1650000.0,4918,9,1,37,33
292,67.0,15.0,1,844,22,1,1,1,411,2,1,2019,4.0,2.0,2300000.0,3778,7,1,35,54
1743,67.0,15.0,1,844,22,1,0,1,504,3,1,2166,5.0,2.0,1895000.0,4073,2,1,37,39
101,67.0,15.0,1,844,35,1,1,1,20,7,1,2264,5.0,1.0,4950000.0,4246,1,1,37,54
1743,67.0,15.0,1,629,4,1,0,1,65,2,1,255,5.0,2.0,2300000.0,389,13,1,10,57
1743,67.0,15.0,1,629,29,1,0,1,439,4,1,1898,5.0,2.0,525000.0,3481,12,1,35,38
553,67.0,15.0,1,629,22,1,1,1,247,7,1,1013,5.0,2.0,800000.0,1683,12,1,17,39
1551,67.0,15.0,1,629,18,1,1,1,134,7,1,506,4.0,4.0,1850000.0,765,2,1,15,42
1733,67.0,15.0,1,629,30,1,1,1,447,5,1,1970,7.0,1.0,725000.0,3699,13,1,35,41
1743,67.0,15.0,2,629,43,1,1,1,411,7,1,317,5.0,2.0,1000000.0,468,13,0,35,54
199,67.0,15.0,1,629,43,1,0,1,439,4,1,1879,4.0,1.0,335000.0,3422,13,1,35,23
1743,67.0,15.0,1,629,29,1,0,1,593,2,1,2655,5.0,2.0,1980000.0,4924,12,1,37,36
662,67.0,15.0,1,629,40,1,0,1,419,4,1,1725,5.0,2.0,300000.0,3045,14,1,35,20
1738,67.0,15.0,1,629,22,1,1,1,457,2,1,2039,4.0,2.0,2100000.0,3848,13,1,35,51
616,67.0,15.0,1,629,22,1,0,1,394,4,1,1525,7.0,2.0,1225000.0,2527,13,1,35,49
794,67.0,15.0,1,629,22,1,1,1,152,7,1,669,5.0,2.0,7000000.0,1156,1,1,15,54
1743,67.0,15.0,1,629,29,1,1,1,439,2,1,1880,4.0,1.0,600000.0,3431,13,1,35,24
1743,67.0,15.0,1,629,18,1,1,1,457,7,1,2039,5.0,2.0,2125000.0,3856,12,1,35,51
289,67.0,15.0,1,629,43,1,1,1,522,7,1,2306,4.0,2.0,3000000.0,4343,10,1,37,46
1103,67.0,15.0,1,629,35,1,0,1,600,4,1,2725,3.0,2.0,2350000.0,5065,14,1,37,54
1743,67.0,15.0,1,629,35,1,1,1,172,7,1,809,4.0,1.0,7000000.0,1414,13,1,15,54
1743,67.0,15.0,1,629,18,1,1,1,426,8,1,1762,5.0,3.0,450000.0,3117,13,1,35,29
1743,67.0,15.0,1,629,43,1,0,1,429,4,1,1774,5.0,2.0,880000.0,3155,13,1,35,39
162,67.0,15.0,1,629,18,1,1,1,419,8,1,1725,5.0,3.0,495000.0,3043,7,1,35,20
20,67.0,15.0,1,629,18,1,0,1,134,4,1,496,4.0,2.0,1470000.0,713,1,1,15,37
1783,67.0,15.0,1,629,29,1,0,1,411,2,1,1652,5.0,2.0,1200000.0,2839,7,1,35,44
1599,67.0,15.0,1,629,18,1,0,1,570,7,1,2586,5.0,2.0,3900000.0,4841,13,1,37,46
1426,67.0,15.0,1,141,35,1,1,1,258,6,1,1045,7.0,1.0,8800000.0,1732,13,1,21,55
670,67.0,15.0,1,141,29,1,0,1,506,6,1,2180,5.0,2.0,7000000.0,4093,1,1,37,50
241,67.0,15.0,1,141,22,1,0,1,411,7,1,1809,5.0,2.0,420000.0,3219,11,1,35,54
1416,67.0,15.0,1,141,14,1,1,1,497,7,1,2133,5.0,1.0,5500000.0,4003,1,1,37,52
331,67.0,15.0,1,141,22,1,1,1,522,7,1,2341,5.0,1.0,5250000.0,4463,3,1,37,54
1426,67.0,15.0,1,141,35,1,1,1,258,6,1,1045,7.0,1.0,8800000.0,1731,13,1,21,55
1743,67.0,15.0,1,141,35,1,1,1,405,2,1,1604,4.0,2.0,4000000.0,2682,13,1,35,56
315,67.0,15.0,1,141,22,1,1,1,411,2,1,1671,4.0,1.0,2450000.0,2938,7,1,35,51
1416,67.0,15.0,1,141,22,1,0,1,127,7,1,470,4.0,1.0,5100000.0,669,12,1,15,55
103,67.0,15.0,1,141,22,1,1,1,511,7,1,2249,5.0,2.0,5300000.0,4214,3,1,37,54
75,67.0,15.0,1,141,22,1,1,1,411,7,1,448,4.0,3.0,2750000.0,617,12,1,15,54
1743,67.0,15.0,1,141,22,1,1,1,411,7,1,2140,5.0,1.0,4600000.0,4021,13,1,37,54
398,67.0,15.0,1,141,22,1,1,1,228,4,1,955,4.0,2.0,320000.0,1586,13,1,16,25
263,67.0,15.0,1,141,22,1,1,1,60,2,1,178,5.0,2.0,870000.0,238,7,1,10,39
1269,67.0,15.0,1,141,43,1,1,1,137,7,1,533,5.0,2.0,2750000.0,818,11,1,15,45
1743,67.0,15.0,1,141,43,1,1,1,137,7,1,520,5.0,6.0,1050000.0,784,12,1,15,34
130,67.0,15.0,1,141,14,1,1,1,497,7,1,2135,4.0,2.0,6400000.0,4009,13,1,37,54
1743,67.0,15.0,1,141,22,1,0,1,507,7,1,2194,5.0,2.0,3800000.0,4110,1,1,37,40
1743,67.0,15.0,1,141,35,1,0,1,450,0,1,2011,5.0,1.0,4200000.0,3766,13,1,35,55
1743,67.0,15.0,1,141,43,1,0,1,137,7,1,520,5.0,4.0,1000000.0,782,12,1,15,34
329,67.0,15.0,1,141,22,1,1,1,127,7,1,469,3.0,1.0,3950000.0,664,12,1,15,54
1743,67.0,15.0,1,141,29,1,0,1,171,7,1,751,5.0,3.0,1450000.0,1291,2,1,15,35
24,67.0,15.0,1,141,18,1,0,1,593,2,1,2677,5.0,1.0,2550000.0,4955,12,1,37,45
1743,67.0,15.0,1,494,43,1,1,1,392,7,1,1488,5.0,5.0,715000.0,2459,5,1,35,38
1269,67.0,15.0,1,494,35,1,1,1,117,6,1,412,7.0,1.0,5500000.0,577,9,1,15,55
1743,67.0,15.0,1,494,18,1,1,1,131,7,1,481,5.0,3.0,825000.0,1046,13,1,15,34
1743,67.0,15.0,1,494,22,1,1,1,439,4,1,1923,4.0,1.0,950000.0,3566,9,1,35,46
321,67.0,15.0,1,494,18,1,1,1,380,7,1,1409,5.0,2.0,2000000.0,2291,13,1,35,52
197,67.0,15.0,1,494,29,1,1,1,426,4,1,1749,5.0,1.0,750000.0,3075,13,1,35,21
1106,67.0,15.0,1,494,22,1,1,1,165,7,1,2771,5.0,2.0,4650000.0,5100,13,1,15,50
778,67.0,15.0,1,494,14,1,1,1,137,7,1,558,5.0,2.0,3800000.0,917,9,1,15,52
223,67.0,15.0,1,494,43,1,1,1,60,4,1,183,4.0,1.0,850000.0,268,13,1,10,41
267,67.0,15.0,1,494,22,1,1,1,247,8,1,1014,5.0,2.0,715000.0,1684,2,1,17,40
1743,67.0,15.0,1,494,35,1,1,1,380,7,1,1416,5.0,2.0,1995000.0,2329,12,1,35,54
1743,67.0,15.0,1,494,22,1,1,1,229,8,1,964,4.0,2.0,925000.0,1606,12,1,16,37
1276,67.0,15.0,1,494,29,1,0,1,260,6,1,1052,4.0,2.0,7500000.0,1744,13,1,21,53
1743,67.0,15.0,1,494,29,1,1,1,436,4,1,1856,4.0,3.0,895000.0,3542,13,1,35,44
867,67.0,15.0,1,494,14,1,0,1,279,6,1,1097,5.0,1.0,8500000.0,1861,1,1,24,54
1736,67.0,15.0,1,494,29,1,1,1,436,8,1,1856,4.0,3.0,850000.0,3359,13,1,35,44
1743,67.0,15.0,1,494,22,1,1,1,148,4,1,613,4.0,2.0,415000.0,1007,13,1,15,17
293,67.0,15.0,1,494,22,1,1,1,411,7,1,1685,5.0,3.0,1460000.0,2878,7,1,35,54
691,67.0,15.0,1,494,14,1,1,1,450,7,1,2012,4.0,2.0,3900000.0,3765,7,1,35,55
1743,67.0,15.0,1,494,29,1,1,1,439,4,1,1902,5.0,2.0,600000.0,3489,13,1,35,39
1743,67.0,15.0,1,494,35,1,0,1,522,0,1,2324,5.0,2.0,4200000.0,4391,1,1,37,49
29,67.0,15.0,1,185,35,1,0,1,332,2,1,1261,5.0,2.0,4190000.0,2010,8,1,28,50
1631,67.0,15.0,1,495,14,1,0,1,572,7,1,2599,5.0,1.0,5300000.0,4849,12,1,37,48
1743,67.0,15.0,1,537,22,1,1,1,528,4,1,2351,4.0,2.0,3450000.0,33,12,1,37,48
1743,67.0,15.0,1,537,35,1,1,1,312,4,1,1325,5.0,1.0,1550000.0,2096,13,1,31,55
1750,67.0,15.0,1,537,29,1,0,1,411,8,1,1646,4.0,2.0,1050000.0,2828,13,1,35,42
1743,67.0,15.0,1,537,22,1,1,1,134,7,1,487,5.0,2.0,770000.0,692,9,1,15,30
250,67.0,15.0,1,537,22,1,0,1,65,2,1,220,5.0,2.0,1550000.0,331,12,1,10,40
571,67.0,15.0,1,537,22,1,1,1,450,2,1,1993,5.0,3.0,1950000.0,3734,6,1,35,45
1151,67.0,15.0,1,537,35,1,1,1,380,2,1,1416,5.0,1.0,2400000.0,2328,12,1,35,54
1743,67.0,15.0,1,537,22,1,1,1,439,4,1,1941,4.0,1.0,1295000.0,3646,13,1,35,51
1743,67.0,15.0,1,537,29,1,0,1,411,8,1,1616,5.0,2.0,1100000.0,2695,12,1,35,34
965,67.0,15.0,1,537,18,1,1,1,646,7,1,361,5.0,1.0,3520000.0,1208,9,1,15,47
1151,67.0,15.0,1,537,22,1,1,1,411,8,1,1651,5.0,3.0,1050000.0,2831,13,1,35,43
1743,67.0,15.0,1,537,18,1,0,1,411,4,1,1434,5.0,2.0,465000.0,2382,7,1,35,54
289,67.0,15.0,1,537,14,1,0,1,571,7,1,2596,7.0,2.0,5400000.0,4854,1,1,37,46
1743,67.0,15.0,1,537,35,1,1,1,411,7,1,719,5.0,2.0,5500000.0,1242,13,1,15,54
1185,67.0,15.0,1,537,29,1,1,1,380,8,1,1416,5.0,1.0,2700000.0,2324,13,1,35,54
298,67.0,15.0,1,537,29,1,1,1,511,7,1,2233,5.0,2.0,3700000.0,4164,13,1,37,48
1743,67.0,15.0,1,537,14,1,1,1,172,7,1,786,5.0,2.0,2680000.0,1360,1,1,15,45
1018,67.0,15.0,1,537,18,1,1,1,411,2,1,1657,5.0,1.0,1350000.0,2867,12,1,35,46
1743,67.0,15.0,1,537,43,1,1,1,411,4,1,1675,4.0,1.0,3150000.0,2952,13,1,35,54
860,67.0,15.0,1,537,46,1,0,1,593,2,1,2696,5.0,2.0,4700000.0,5007,13,1,37,52
1731,67.0,15.0,1,172,9,1,1,1,534,4,1,2408,5.0,2.0,2170000.0,4610,9,1,37,44
358,67.0,15.0,1,560,35,1,0,1,559,7,1,2529,5.0,1.0,4200000.0,4762,12,1,37,54
1743,67.0,15.0,1,703,18,1,0,1,411,7,1,2571,4.0,1.0,3800000.0,4843,13,1,37,54
737,67.0,15.0,1,703,46,1,1,1,411,7,1,2122,5.0,1.0,7600000.0,3982,1,1,37,54
224,67.0,15.0,1,703,14,1,1,1,224,7,1,944,4.0,1.0,6600000.0,1573,13,1,16,56
6,67.0,15.0,1,703,22,1,0,1,172,7,1,789,5.0,3.0,3250000.0,1361,1,1,15,46
1514,67.0,15.0,1,703,22,1,0,1,137,7,1,553,5.0,2.0,3100000.0,894,13,1,15,51
963,67.0,15.0,1,703,43,1,1,1,429,4,1,1781,5.0,3.0,1100000.0,3169,7,1,35,40
1142,67.0,15.0,1,703,22,1,1,1,457,2,1,2032,4.0,2.0,1835000.0,3813,5,1,35,49
1578,67.0,15.0,1,703,29,1,1,1,436,4,1,1869,4.0,2.0,1350000.0,3404,13,1,35,50
1385,67.0,15.0,1,703,22,1,1,1,411,2,1,1663,5.0,3.0,1650000.0,2893,9,1,35,48
1743,67.0,15.0,1,703,35,1,1,1,405,2,1,1587,5.0,2.0,1255000.0,2624,13,1,35,44
1743,67.0,15.0,1,703,22,1,1,1,148,7,0,633,5.0,2.0,1550000.0,1070,9,1,15,38
788,67.0,15.0,1,703,22,1,1,1,172,7,1,771,5.0,2.0,1630000.0,1319,9,1,15,34
1718,67.0,15.0,1,703,29,1,1,1,643,7,1,432,4.0,2.0,2900000.0,593,13,1,15,47
1743,67.0,15.0,1,703,46,1,0,1,600,2,1,2719,5.0,2.0,4750000.0,5050,13,1,37,54
1743,67.0,15.0,1,703,14,1,0,1,205,6,1,908,5.0,2.0,6900000.0,1539,11,1,15,51
1092,67.0,15.0,1,703,43,1,0,1,570,7,1,2586,5.0,2.0,3860000.0,4840,13,1,37,46
1626,67.0,15.0,1,703,43,1,1,1,550,5,1,2467,5.0,2.0,7860000.0,4672,1,1,37,50
1643,67.0,15.0,1,703,43,1,1,1,529,7,1,2356,5.0,2.0,1530000.0,4484,7,1,37,38
927,67.0,15.0,1,703,35,1,1,1,152,7,1,671,5.0,1.0,7450000.0,1005,9,1,15,55
1142,67.0,15.0,1,140,22,1,1,1,457,2,1,2039,4.0,2.0,2099000.0,3850,0,1,35,51
1582,67.0,15.0,1,672,35,1,1,1,36,10,1,90,7.0,2.0,2255000.0,102,13,1,5,54
568,67.0,15.0,1,186,43,1,0,1,592,6,1,2642,5.0,2.0,6300000.0,4664,1,1,37,48
24,67.0,15.0,1,516,35,1,0,1,596,2,1,2702,4.0,1.0,3400000.0,5021,2,1,37,50
616,67.0,15.0,1,444,29,1,1,1,439,2,1,1936,5.0,1.0,1375000.0,3624,13,1,35,50
1743,67.0,15.0,1,444,18,1,1,1,436,2,1,1870,4.0,1.0,1145000.0,3356,12,1,35,51
1743,67.0,15.0,1,444,22,1,1,1,145,7,1,596,5.0,2.0,1670000.0,1218,6,1,15,39
106,67.0,15.0,1,444,22,1,0,1,301,7,1,1164,5.0,2.0,1525000.0,1897,12,1,27,38
1151,67.0,15.0,1,444,29,1,1,1,439,8,1,1943,4.0,2.0,1510000.0,3630,13,1,35,51
1538,67.0,15.0,1,444,43,1,0,1,172,7,1,781,5.0,2.0,1980000.0,1353,5,1,15,43
1743,67.0,15.0,1,444,22,1,0,1,39,2,1,98,5.0,1.0,595000.0,111,14,1,7,36
1743,67.0,15.0,1,444,22,1,1,1,59,4,1,158,5.0,2.0,350000.0,204,13,1,10,19
358,67.0,15.0,1,444,14,1,1,1,600,4,1,2719,4.0,2.0,3900000.0,5056,13,1,37,54
1743,67.0,15.0,1,444,22,1,1,1,380,2,1,1389,5.0,2.0,1250000.0,2212,13,1,35,42
1738,67.0,15.0,1,444,22,1,1,1,457,8,1,2036,5.0,2.0,1775000.0,3827,13,1,35,50
1743,67.0,15.0,1,444,35,1,1,1,380,4,1,1412,4.0,1.0,2325000.0,2308,12,1,35,53
1743,67.0,15.0,1,444,29,1,1,1,380,8,1,1387,5.0,2.0,1100000.0,2217,13,1,35,42
1151,67.0,15.0,1,444,29,1,1,1,411,8,1,2842,5.0,2.0,1510000.0,0,7,1,35,54
289,67.0,15.0,1,444,29,1,1,1,522,7,1,2306,4.0,2.0,2750000.0,4341,12,1,37,46
1743,67.0,15.0,1,444,35,1,1,1,384,4,1,1449,4.0,1.0,4200000.0,2408,13,1,35,55
1411,67.0,15.0,1,444,29,1,1,1,117,4,1,413,7.0,1.0,5980000.0,581,13,1,15,56
1743,67.0,15.0,1,444,29,1,1,1,416,4,1,1704,5.0,2.0,2050000.0,2994,13,1,35,50
1209,67.0,15.0,1,444,29,1,1,1,532,7,1,2377,5.0,2.0,2200000.0,4522,13,1,37,42
1743,67.0,15.0,1,623,22,1,1,1,148,7,1,622,5.0,2.0,1225000.0,1039,13,1,15,33
1743,67.0,15.0,1,623,22,1,0,1,201,8,1,872,4.0,1.0,3150000.0,1498,12,1,15,56
1473,67.0,15.0,1,623,46,1,0,1,200,2,1,884,4.0,2.0,3700000.0,1491,6,1,15,57
1743,67.0,15.0,1,623,22,1,1,1,137,7,1,553,5.0,2.0,3000000.0,906,12,1,15,51
1619,67.0,15.0,1,623,18,1,0,1,114,2,1,386,4.0,1.0,285000.0,535,1,1,15,19
358,67.0,15.0,1,623,22,1,1,1,522,7,1,2301,4.0,2.0,2600000.0,4321,12,1,37,44
1416,67.0,15.0,1,623,22,1,0,1,55,10,1,143,5.0,3.0,1620000.0,164,12,1,10,51
1331,67.0,15.0,1,623,22,1,1,1,522,4,1,2340,5.0,2.0,4800000.0,4462,1,1,37,53
1551,67.0,15.0,1,623,22,1,1,1,522,7,1,2336,5.0,2.0,4100000.0,4438,7,1,37,51
733,67.0,15.0,1,623,14,1,1,1,497,7,1,2131,5.0,1.0,5500000.0,4000,13,1,37,51
101,67.0,15.0,1,623,22,1,0,1,511,4,1,2235,5.0,2.0,3950000.0,4171,9,1,37,49
1073,67.0,15.0,1,623,22,1,1,1,532,0,1,2388,5.0,2.0,2850000.0,4555,13,1,37,45
929,67.0,15.0,1,623,22,1,0,1,416,4,1,1705,5.0,3.0,1660000.0,2995,13,1,35,50
8,67.0,15.0,1,623,22,1,1,1,522,4,1,2301,5.0,2.0,2600000.0,4315,12,1,37,44
1009,67.0,15.0,1,623,22,1,1,1,532,7,1,2406,5.0,2.0,3925000.0,4607,7,1,37,53
1623,67.0,15.0,1,623,14,1,1,1,179,7,1,822,5.0,2.0,2600000.0,1221,13,1,15,44
101,67.0,15.0,1,623,14,1,1,1,511,7,1,2240,5.0,2.0,4750000.0,4183,12,1,37,51
1773,67.0,15.0,1,623,46,1,0,1,559,2,1,2529,4.0,2.0,4125000.0,4763,13,1,37,54
1743,67.0,15.0,1,623,10,1,0,1,439,4,1,1883,5.0,2.0,480000.0,3432,13,1,35,25
466,67.0,15.0,1,623,10,1,1,1,50,8,1,2212,5.0,2.0,1650000.0,4128,1,1,37,40
616,67.0,15.0,1,623,10,1,1,1,439,8,1,1936,5.0,2.0,1230000.0,3618,13,1,35,50
1743,67.0,15.0,1,623,14,1,0,1,439,9,1,1902,5.0,2.0,740000.0,3495,13,1,35,39
1655,67.0,15.0,1,623,42,1,1,1,436,7,1,1832,4.0,1.0,420000.0,3267,6,1,35,31
321,67.0,15.0,1,204,35,1,1,1,137,7,1,558,4.0,2.0,3400000.0,931,12,1,15,52
375,67.0,15.0,1,204,22,1,0,1,65,8,1,219,5.0,2.0,1600000.0,330,13,1,10,39
1614,67.0,15.0,1,204,22,1,1,1,173,4,1,766,4.0,3.0,2390000.0,1419,12,1,15,43
1224,67.0,15.0,1,204,46,1,0,1,580,6,1,2615,5.0,2.0,5550000.0,4879,1,1,37,56
1743,67.0,15.0,1,204,35,1,1,1,411,6,1,127,7.0,2.0,4980000.0,457,13,1,8,54
160,67.0,15.0,1,204,22,1,1,1,411,10,1,1206,7.0,2.0,1345000.0,1942,7,1,28,54
1743,67.0,15.0,1,204,35,1,0,1,205,4,1,900,5.0,2.0,4300000.0,1519,7,1,15,48
1743,67.0,15.0,1,204,22,1,0,1,70,4,1,276,5.0,2.0,3750000.0,414,12,1,10,54
1380,67.0,15.0,1,204,22,1,0,1,380,8,1,1407,5.0,2.0,2900000.0,2299,13,1,35,52
1743,67.0,15.0,1,204,22,1,1,1,171,7,1,761,5.0,2.0,4720000.0,1311,1,1,15,51
707,67.0,15.0,1,204,22,1,1,1,450,2,1,2013,5.0,2.0,4595000.0,3773,13,1,35,56
38,67.0,15.0,1,204,14,1,1,1,4,7,1,2710,5.0,2.0,4190000.0,5027,7,1,37,54
1743,67.0,15.0,1,204,22,1,1,1,494,7,1,2111,5.0,2.0,1150000.0,3971,2,1,35,44
1733,67.0,15.0,1,204,10,1,1,1,436,8,1,1823,4.0,3.0,380000.0,3250,13,1,35,25
1743,67.0,15.0,1,204,14,1,0,1,411,6,1,125,7.0,2.0,5225000.0,455,13,1,8,54
1743,67.0,15.0,1,204,42,1,1,1,392,7,1,1484,5.0,3.0,950000.0,2455,5,1,35,38
1743,67.0,15.0,2,204,22,1,0,1,62,4,1,201,5.0,2.0,1300000.0,306,13,1,10,43
1743,67.0,15.0,1,204,35,1,1,1,411,7,1,720,5.0,2.0,9400000.0,1244,7,1,15,54
75,67.0,15.0,1,204,14,1,0,1,205,7,1,903,4.0,2.0,5375000.0,1533,13,1,15,49
854,67.0,15.0,1,204,46,1,0,1,65,2,1,251,5.0,2.0,3250000.0,382,12,1,10,54
170,67.0,15.0,1,204,22,1,1,1,127,7,1,460,4.0,2.0,3225000.0,640,1,1,15,48
1743,67.0,15.0,1,204,35,1,0,1,593,2,1,2696,5.0,2.0,3950000.0,5009,13,1,37,52
1743,67.0,15.0,1,204,10,1,1,1,301,7,1,1167,5.0,1.0,1290000.0,1900,7,1,27,39
1054,67.0,15.0,1,696,22,1,0,1,411,6,1,2560,7.0,2.0,6950000.0,4802,7,1,37,54
1743,67.0,15.0,1,71,22,1,0,1,553,4,1,2486,7.0,2.0,9500000.0,4696,13,1,37,31
652,67.0,15.0,1,696,46,1,0,1,200,4,1,882,5.0,2.0,3785000.0,1489,2,1,15,55
1325,67.0,15.0,1,696,22,1,0,1,114,7,1,392,5.0,1.0,2500000.0,543,12,1,15,38
1048,67.0,15.0,1,696,35,1,1,1,137,4,1,524,4.0,8.0,1650000.0,789,13,1,15,38
599,67.0,15.0,1,696,22,1,1,1,411,2,1,1666,4.0,2.0,1575000.0,2914,13,1,35,49
1232,67.0,15.0,1,696,22,1,0,1,205,6,1,897,5.0,3.0,3875000.0,1517,1,1,15,47
1421,67.0,15.0,1,71,14,1,0,1,570,2,1,2591,5.0,2.0,6600000.0,4850,13,1,37,49
1664,67.0,15.0,1,696,22,1,1,1,457,0,1,2036,5.0,1.0,2050000.0,3834,13,1,35,50
663,67.0,15.0,1,696,18,1,0,1,411,4,1,278,5.0,2.0,2575000.0,4814,6,1,37,54
1090,67.0,15.0,1,696,22,1,0,1,570,7,1,2580,4.0,2.0,3950000.0,4828,1,1,37,44
1551,67.0,15.0,1,696,14,1,1,1,394,4,1,1497,7.0,2.0,350000.0,2472,13,1,35,21
270,67.0,15.0,1,71,22,1,1,1,405,4,1,1581,5.0,2.0,950000.0,2616,7,1,35,41
1743,67.0,15.0,1,696,22,1,0,1,570,7,1,2590,5.0,2.0,4650000.0,4847,1,1,37,48
1545,67.0,15.0,1,696,22,1,0,1,194,8,1,863,5.0,2.0,1960000.0,1469,2,1,15,51
1743,67.0,15.0,1,71,22,1,1,1,137,4,1,548,5.0,2.0,3150000.0,882,9,1,15,50
1743,67.0,15.0,1,696,18,1,0,1,411,9,1,2799,5.0,2.0,1700000.0,503,2,1,13,54
1707,67.0,15.0,1,696,22,1,1,1,166,7,1,721,4.0,2.0,4450000.0,1247,13,1,15,50
980,67.0,15.0,1,696,14,1,0,1,498,2,1,2147,3.0,2.0,3250000.0,4035,2,1,37,47
1743,67.0,15.0,1,696,22,1,1,1,394,10,1,1519,5.0,2.0,975000.0,2511,13,1,35,47
1743,67.0,15.0,1,696,14,1,0,1,411,6,1,2100,5.0,2.0,22500000.0,4804,1,1,37,54
32,67.0,15.0,1,696,35,1,1,1,481,7,1,514,5.0,1.0,4620000.0,774,13,1,15,56
1743,67.0,15.0,1,696,22,1,1,1,436,2,1,1838,5.0,2.0,450000.0,3281,13,1,35,37
1743,67.0,15.0,1,674,42,1,1,1,447,5,1,1977,2.0,2.0,1050000.0,3708,13,1,35,50
461,67.0,15.0,1,674,22,1,1,1,137,7,1,542,5.0,2.0,3200000.0,858,13,1,15,48
1743,67.0,15.0,1,674,22,1,0,1,593,4,1,2696,5.0,2.0,4100000.0,5012,13,1,37,52
292,100.0,20.0,1,674,10,0,0,1,505,0,1,2177,5.0,1.0,2650000.0,4086,13,1,37,57
267,67.0,15.0,1,674,22,1,1,1,229,8,1,975,5.0,3.0,1260000.0,1638,13,1,16,40
1743,67.0,15.0,1,673,22,1,1,1,532,7,1,2389,4.0,1.0,2050000.0,4558,13,1,37,45
375,67.0,15.0,1,674,10,1,0,1,317,4,1,1214,6.0,1.0,8100000.0,1951,12,1,28,53
1367,67.0,15.0,1,674,22,1,0,1,450,2,1,1995,5.0,3.0,2050000.0,3736,13,1,35,46
1743,67.0,15.0,1,674,22,1,0,1,70,2,1,261,4.0,2.0,1775000.0,393,12,1,10,39
1520,67.0,15.0,1,674,10,1,0,1,65,7,1,237,4.0,2.0,2250000.0,362,9,1,10,46
153,67.0,15.0,1,674,22,1,0,1,416,4,1,1701,7.0,3.0,1450000.0,2989,12,1,35,48
36,67.0,15.0,1,674,22,1,1,1,411,7,1,431,4.0,1.0,3200000.0,598,13,1,15,54
1743,67.0,15.0,1,674,35,1,0,1,254,2,1,1033,5.0,2.0,2825000.0,1716,13,1,21,54
1551,67.0,15.0,1,674,22,1,1,1,522,7,1,2312,5.0,3.0,2950000.0,4358,3,1,37,47
328,67.0,15.0,1,674,46,1,0,1,580,6,1,2611,5.0,1.0,6000000.0,4871,13,1,37,53
1586,67.0,15.0,1,674,22,1,0,1,416,4,1,1707,6.0,1.0,2065000.0,3001,12,1,35,52
903,67.0,15.0,1,674,22,1,0,1,70,2,1,275,5.0,1.0,2850000.0,413,11,1,10,51
1520,67.0,15.0,1,674,43,1,0,1,426,2,1,1748,5.0,2.0,400000.0,3073,11,1,35,20
18,67.0,15.0,1,674,22,1,0,1,593,2,1,2666,4.0,2.0,1920000.0,4943,2,1,37,42
267,67.0,15.0,1,674,22,1,1,1,229,8,1,975,5.0,3.0,1225000.0,1636,13,1,16,40
270,67.0,15.0,1,674,14,1,0,1,308,4,1,1192,5.0,2.0,1500000.0,1925,7,1,27,37
754,67.0,15.0,1,674,46,1,0,1,604,2,1,2741,4.0,1.0,4500000.0,5085,12,1,37,54
1354,67.0,15.0,1,674,22,1,0,1,70,8,1,270,4.0,2.0,2260000.0,400,1,1,10,47
1743,67.0,15.0,1,295,35,1,0,1,599,4,1,2707,7.0,2.0,3500000.0,5025,1,1,37,40
562,67.0,15.0,1,295,46,1,0,1,72,4,1,280,5.0,2.0,3750000.0,418,1,1,10,54
1743,67.0,15.0,1,295,35,1,1,1,152,7,1,660,5.0,2.0,4200000.0,1136,12,1,15,50
35,67.0,15.0,1,295,35,1,1,1,16,7,1,2712,5.0,2.0,3575000.0,5028,13,1,37,54
1743,67.0,15.0,1,295,35,1,1,1,172,7,1,791,4.0,2.0,3190000.0,1378,4,1,15,47
199,67.0,15.0,1,295,22,1,1,1,436,2,1,1821,5.0,2.0,325000.0,3244,13,1,35,23
1039,67.0,15.0,1,295,9,1,1,1,411,10,1,1534,7.0,2.0,760000.0,2516,6,1,35,54
652,67.0,15.0,1,295,22,1,0,1,320,8,1,1232,4.0,2.0,2400000.0,1976,12,1,28,47
1743,67.0,15.0,1,295,3,1,1,1,436,8,1,1865,5.0,2.0,1200000.0,3400,7,1,35,49
1238,67.0,15.0,1,295,14,1,0,1,554,6,1,2501,7.0,2.0,29500000.0,4713,13,1,37,45
1738,67.0,15.0,1,295,10,1,1,1,457,7,1,2054,5.0,2.0,2875000.0,3926,13,1,35,55
